"time" "cluster" "channel" "id" "markType"
12.3540500000000 "1" "13" "2" "13_1"
12.49 "1" "13" "2" "13_1"
12.6182500000000 "1" "13" "2" "13_1"
12.6864500000000 "2" "13" "2" "13_2"
12.7304250000000 "1" "13" "2" "13_1"
12.8743750000000 "1" "13" "2" "13_1"
12.936825 "2" "13" "2" "13_2"
13.0035500000000 "1" "13" "2" "13_1"
13.033525 "2" "13" "2" "13_2"
13.142625 "1" "13" "2" "13_1"
13.2073500000000 "1" "13" "2" "13_1"
13.2883 "1" "13" "2" "13_1"
13.3681500000000 "1" "13" "2" "13_1"
13.502025 "1" "13" "2" "13_1"
13.6240250000000 "1" "13" "2" "13_1"
13.6793 "2" "13" "2" "13_2"
13.7252500000000 "1" "13" "2" "13_1"
13.81135 "1" "13" "2" "13_1"
13.8488250000000 "2" "13" "2" "13_2"
13.903575 "1" "13" "2" "13_1"
13.97235 "1" "13" "2" "13_1"
14.05125 "1" "13" "2" "13_1"
14.186575 "1" "13" "2" "13_1"
14.2629750000000 "1" "13" "2" "13_1"
14.34375 "1" "13" "2" "13_1"
14.447925 "1" "13" "2" "13_1"
14.5356750000000 "1" "13" "2" "13_1"
14.5607 "2" "13" "2" "13_2"
14.628825 "1" "13" "2" "13_1"
14.7351750000000 "1" "13" "2" "13_1"
14.80757500 "2" "13" "2" "13_2"
14.8162500000000 "1" "13" "2" "13_1"
14.8932250000000 "1" "13" "2" "13_1"
14.9883500000000 "1" "13" "2" "13_1"
15.0350000000000 "1" "13" "2" "13_1"
15.1088500000000 "2" "13" "2" "13_2"
15.1747250000000 "1" "13" "2" "13_1"
15.257725 "1" "13" "2" "13_1"
15.31885 "2" "13" "2" "13_2"
15.3510750000000 "1" "13" "2" "13_1"
15.4586750000000 "1" "13" "2" "13_1"
15.4833250000000 "2" "13" "2" "13_2"
15.485075 "2" "13" "2" "13_2"
15.5438000000000 "1" "13" "2" "13_1"
15.66805 "1" "13" "2" "13_1"
15.81135 "1" "13" "2" "13_1"
15.9118000000000 "1" "13" "2" "13_1"
15.9482 "2" "13" "2" "13_2"
16.1185750000000 "1" "13" "2" "13_1"
16.2 "1" "13" "2" "13_1"
16.2761750000000 "1" "13" "2" "13_1"
16.3427750000000 "1" "13" "2" "13_1"
16.4593250000000 "1" "13" "2" "13_1"
16.5351750000000 "1" "13" "2" "13_1"
16.6114750000000 "1" "13" "2" "13_1"
16.693825 "1" "13" "2" "13_1"
16.7523 "1" "13" "2" "13_1"
16.809775 "1" "13" "2" "13_1"
16.957675 "1" "13" "2" "13_1"
17.0218750000000 "1" "13" "2" "13_1"
17.0404250000000 "2" "13" "2" "13_2"
17.10595 "1" "13" "2" "13_1"
17.1846 "1" "13" "2" "13_1"
17.2899250000000 "1" "13" "2" "13_1"
17.4056 "1" "13" "2" "13_1"
17.4951500000000 "1" "13" "2" "13_1"
17.5662 "1" "13" "2" "13_1"
17.634725 "1" "13" "2" "13_1"
17.8339250000000 "1" "13" "2" "13_1"
17.9346250 "1" "13" "2" "13_1"
18.040725 "1" "13" "2" "13_1"
18.1991250 "1" "13" "2" "13_1"
18.336525 "1" "13" "2" "13_1"
18.4835750000000 "1" "13" "2" "13_1"
18.60465 "1" "13" "2" "13_1"
18.733925 "1" "13" "2" "13_1"
18.84745 "1" "13" "2" "13_1"
18.8802750000000 "2" "13" "2" "13_2"
18.977125 "1" "13" "2" "13_1"
19.191775 "1" "13" "2" "13_1"
19.3368 "1" "13" "2" "13_1"
19.412125 "1" "13" "2" "13_1"
19.5080500000000 "1" "13" "2" "13_1"
19.5838750000000 "1" "13" "2" "13_1"
19.7510500000000 "1" "13" "2" "13_1"
19.8744000000000 "1" "13" "2" "13_1"
19.9968 "1" "13" "2" "13_1"
20.115325 "1" "13" "2" "13_1"
20.2637250000000 "1" "13" "2" "13_1"
20.4120500000000 "1" "13" "2" "13_1"
20.5017250000000 "1" "13" "2" "13_1"
20.616325 "1" "13" "2" "13_1"
20.717575 "1" "13" "2" "13_1"
20.868225 "1" "13" "2" "13_1"
20.9840000000000 "1" "13" "2" "13_1"
21.0764000000000 "1" "13" "2" "13_1"
21.170275 "1" "13" "2" "13_1"
21.26655 "1" "13" "2" "13_1"
21.3797 "1" "13" "2" "13_1"
21.48005 "1" "13" "2" "13_1"
21.55 "1" "13" "2" "13_1"
21.6319000000000 "1" "13" "2" "13_1"
21.7357 "1" "13" "2" "13_1"
21.837175 "1" "13" "2" "13_1"
21.926375 "1" "13" "2" "13_1"
21.94875 "2" "13" "2" "13_2"
22.037875 "1" "13" "2" "13_1"
22.121425 "1" "13" "2" "13_1"
22.209525 "1" "13" "2" "13_1"
22.2976 "1" "13" "2" "13_1"
22.4398750000000 "1" "13" "2" "13_1"
22.517525 "1" "13" "2" "13_1"
22.590775 "1" "13" "2" "13_1"
22.7018750000000 "1" "13" "2" "13_1"
22.795475 "1" "13" "2" "13_1"
22.878325 "1" "13" "2" "13_1"
22.990675 "1" "13" "2" "13_1"
23.076075 "1" "13" "2" "13_1"
23.17775 "2" "13" "2" "13_2"
23.198225 "1" "13" "2" "13_1"
23.2553 "1" "13" "2" "13_1"
23.264975 "2" "13" "2" "13_2"
23.3296000000000 "1" "13" "2" "13_1"
23.422525 "1" "13" "2" "13_1"
23.52195 "1" "13" "2" "13_1"
23.624975 "1" "13" "2" "13_1"
23.68745 "1" "13" "2" "13_1"
23.784275 "1" "13" "2" "13_1"
23.888375 "1" "13" "2" "13_1"
23.970475 "1" "13" "2" "13_1"
24.068675 "1" "13" "2" "13_1"
24.188575 "1" "13" "2" "13_1"
24.3679 "1" "13" "2" "13_1"
24.50025 "1" "13" "2" "13_1"
24.7036 "1" "13" "2" "13_1"
24.906325 "1" "13" "2" "13_1"
25.015025 "1" "13" "2" "13_1"
25.1682 "1" "13" "2" "13_1"
25.3423 "2" "13" "2" "13_2"
25.3606 "1" "13" "2" "13_1"
25.568075 "1" "13" "2" "13_1"
25.86165 "1" "13" "2" "13_1"
26.246225 "1" "13" "2" "13_1"
26.506825 "1" "13" "2" "13_1"
26.7931 "1" "13" "2" "13_1"
26.976425 "1" "13" "2" "13_1"
27.1049 "1" "13" "2" "13_1"
27.18905 "1" "13" "2" "13_1"
27.3711 "1" "13" "2" "13_1"
27.878 "1" "13" "2" "13_1"
28.22 "1" "13" "2" "13_1"
28.481625 "1" "13" "2" "13_1"
28.672925 "1" "13" "2" "13_1"
28.97625 "1" "13" "2" "13_1"
29.235675 "1" "13" "2" "13_1"
29.89225 "1" "13" "2" "13_1"
30.43705 "1" "13" "2" "13_1"
30.913125 "1" "13" "2" "13_1"
31.32515 "1" "13" "2" "13_1"
32.3262 "1" "13" "2" "13_1"
32.6563 "1" "13" "2" "13_1"
32.815725 "2" "13" "2" "13_2"
32.831 "1" "13" "2" "13_1"
33.28235 "1" "13" "2" "13_1"
33.704775 "1" "13" "2" "13_1"
34.858 "2" "13" "2" "13_2"
35.220825 "1" "13" "2" "13_1"
35.487625 "1" "13" "2" "13_1"
35.77025 "1" "13" "2" "13_1"
36.447 "2" "13" "2" "13_2"
36.717175 "1" "13" "2" "13_1"
37.37925 "1" "13" "2" "13_1"
37.48815 "2" "13" "2" "13_2"
37.737275 "1" "13" "2" "13_1"
2.94455000000005 "1" "13" "3" "13_1"
2.95762499999999 "1" "13" "3" "13_1"
2.96347500000002 "1" "13" "3" "13_1"
2.97230000000002 "1" "13" "3" "13_1"
2.98087500000008 "1" "13" "3" "13_1"
2.98625000000004 "1" "13" "3" "13_1"
3.01297499999998 "1" "13" "3" "13_1"
3.17455000000007 "1" "13" "3" "13_1"
3.55405000000007 "1" "13" "3" "13_1"
4.09087499999998 "1" "13" "3" "13_1"
4.28039999999999 "1" "13" "3" "13_1"
4.28242499999999 "2" "13" "3" "13_2"
4.56900000000007 "1" "13" "3" "13_1"
4.89475000000004 "1" "13" "3" "13_1"
5.19915000000003 "1" "13" "3" "13_1"
5.94085000000007 "1" "13" "3" "13_1"
6.11970000000008 "1" "13" "3" "13_1"
7.35562500000003 "1" "13" "3" "13_1"
8.59607500000004 "1" "13" "3" "13_1"
8.86097500000005 "1" "13" "3" "13_1"
9.30255 "1" "13" "3" "13_1"
9.65010000000007 "1" "13" "3" "13_1"
9.81107500000007 "1" "13" "3" "13_1"
10.0345750000000 "1" "13" "3" "13_1"
10.0477750000000 "2" "13" "3" "13_2"
10.1206500000001 "1" "13" "3" "13_1"
10.140625 "1" "13" "3" "13_1"
10.1970250000001 "2" "13" "3" "13_2"
10.2028 "2" "13" "3" "13_2"
10.2287750000000 "1" "13" "3" "13_1"
10.2682750000000 "1" "13" "3" "13_1"
10.2734000000000 "2" "13" "3" "13_2"
10.2797000000000 "2" "13" "3" "13_2"
10.3166250000000 "1" "13" "3" "13_1"
10.3531750000001 "2" "13" "3" "13_2"
10.4022250000000 "2" "13" "3" "13_2"
10.4410000000000 "1" "13" "3" "13_1"
10.4456250000001 "2" "13" "3" "13_2"
10.4496500000000 "2" "13" "3" "13_2"
10.5092000000001 "1" "13" "3" "13_1"
10.5558250000000 "1" "13" "3" "13_1"
10.7040500000001 "1" "13" "3" "13_1"
10.8076000000000 "1" "13" "3" "13_1"
10.9165250000000 "1" "13" "3" "13_1"
11.0285750000000 "1" "13" "3" "13_1"
11.036025 "1" "13" "3" "13_1"
11.1411500000000 "1" "13" "3" "13_1"
11.1736000000001 "1" "13" "3" "13_1"
11.2195000000000 "2" "13" "3" "13_2"
11.2700750000000 "1" "13" "3" "13_1"
11.357750 "1" "13" "3" "13_1"
11.451775 "1" "13" "3" "13_1"
11.5734250000000 "1" "13" "3" "13_1"
11.6185500000000 "2" "13" "3" "13_2"
11.6758 "1" "13" "3" "13_1"
11.7557250000000 "1" "13" "3" "13_1"
11.8394500000001 "1" "13" "3" "13_1"
11.9477500000000 "1" "13" "3" "13_1"
12.0159750000000 "1" "13" "3" "13_1"
12.1285000000000 "1" "13" "3" "13_1"
12.2037500000000 "1" "13" "3" "13_1"
12.2630500000000 "1" "13" "3" "13_1"
12.3633 "1" "13" "3" "13_1"
12.457625 "1" "13" "3" "13_1"
12.5291250000000 "1" "13" "3" "13_1"
12.6233500000001 "1" "13" "3" "13_1"
12.6872250000000 "1" "13" "3" "13_1"
12.7650000000000 "1" "13" "3" "13_1"
12.8585000000000 "1" "13" "3" "13_1"
12.962 "1" "13" "3" "13_1"
12.9789500000001 "2" "13" "3" "13_2"
13.047325 "1" "13" "3" "13_1"
13.1024500000000 "1" "13" "3" "13_1"
13.1913500000001 "1" "13" "3" "13_1"
13.318625 "1" "13" "3" "13_1"
13.3980750000001 "1" "13" "3" "13_1"
13.406025 "2" "13" "3" "13_2"
13.5232500000001 "1" "13" "3" "13_1"
13.6303750000001 "1" "13" "3" "13_1"
13.7514500000000 "1" "13" "3" "13_1"
13.849825 "1" "13" "3" "13_1"
13.9746250000001 "1" "13" "3" "13_1"
14.0721750000000 "1" "13" "3" "13_1"
14.19515 "1" "13" "3" "13_1"
14.2757250000001 "1" "13" "3" "13_1"
14.3769750000000 "1" "13" "3" "13_1"
14.4705250000001 "1" "13" "3" "13_1"
14.5858500000001 "1" "13" "3" "13_1"
14.68935 "1" "13" "3" "13_1"
14.8239500000001 "1" "13" "3" "13_1"
14.9403500000001 "1" "13" "3" "13_1"
15.087675 "1" "13" "3" "13_1"
15.2013500000000 "1" "13" "3" "13_1"
15.3042000000000 "1" "13" "3" "13_1"
15.38 "1" "13" "3" "13_1"
15.469475 "1" "13" "3" "13_1"
15.6151500000001 "1" "13" "3" "13_1"
15.7117500000001 "2" "13" "3" "13_2"
15.7223250000001 "1" "13" "3" "13_1"
15.8029750000001 "1" "13" "3" "13_1"
15.8823750000000 "1" "13" "3" "13_1"
15.9439500000001 "1" "13" "3" "13_1"
16.007075 "1" "13" "3" "13_1"
16.1000750000001 "1" "13" "3" "13_1"
16.1796000000001 "1" "13" "3" "13_1"
16.2413000000000 "1" "13" "3" "13_1"
16.3053 "1" "13" "3" "13_1"
16.423675 "2" "13" "3" "13_2"
16.5427500000001 "1" "13" "3" "13_1"
16.6119500000000 "1" "13" "3" "13_1"
16.6807250000001 "1" "13" "3" "13_1"
16.7720750000001 "2" "13" "3" "13_2"
16.828975 "1" "13" "3" "13_1"
16.9131000000000 "1" "13" "3" "13_1"
17.0290750000000 "1" "13" "3" "13_1"
17.15035 "1" "13" "3" "13_1"
17.3011250000001 "1" "13" "3" "13_1"
17.5216500000000 "1" "13" "3" "13_1"
17.5885500000001 "1" "13" "3" "13_1"
17.68345 "1" "13" "3" "13_1"
17.7861750000001 "1" "13" "3" "13_1"
17.8499000000000 "2" "13" "3" "13_2"
17.8973250000000 "1" "13" "3" "13_1"
17.9800750000001 "1" "13" "3" "13_1"
18.0011500000001 "2" "13" "3" "13_2"
18.0657 "1" "13" "3" "13_1"
18.1290250000001 "1" "13" "3" "13_1"
18.1925250000000 "1" "13" "3" "13_1"
18.2713500000000 "1" "13" "3" "13_1"
18.3435500000001 "1" "13" "3" "13_1"
18.4588 "1" "13" "3" "13_1"
18.55075 "1" "13" "3" "13_1"
18.6437500000001 "1" "13" "3" "13_1"
18.7069000000000 "1" "13" "3" "13_1"
18.7892750000001 "1" "13" "3" "13_1"
18.88175 "1" "13" "3" "13_1"
18.9779250000000 "1" "13" "3" "13_1"
19.0743 "1" "13" "3" "13_1"
19.1643000000000 "1" "13" "3" "13_1"
19.3064000000001 "1" "13" "3" "13_1"
19.40165 "1" "13" "3" "13_1"
19.5598 "1" "13" "3" "13_1"
19.684175 "1" "13" "3" "13_1"
19.8542 "1" "13" "3" "13_1"
20.02625 "1" "13" "3" "13_1"
20.1360000000001 "1" "13" "3" "13_1"
20.234425 "1" "13" "3" "13_1"
20.376625 "1" "13" "3" "13_1"
20.4810250000001 "1" "13" "3" "13_1"
20.5703000000001 "1" "13" "3" "13_1"
20.6751250000000 "1" "13" "3" "13_1"
20.742025 "1" "13" "3" "13_1"
20.8115000000000 "1" "13" "3" "13_1"
20.83605 "2" "13" "3" "13_2"
20.9415250000001 "1" "13" "3" "13_1"
20.9904000000000 "1" "13" "3" "13_1"
21.0970500000001 "1" "13" "3" "13_1"
21.1891000000001 "1" "13" "3" "13_1"
21.273825 "1" "13" "3" "13_1"
21.3765500000001 "1" "13" "3" "13_1"
21.44935 "1" "13" "3" "13_1"
21.5797250000001 "1" "13" "3" "13_1"
21.6799500000001 "1" "13" "3" "13_1"
21.7997250000001 "1" "13" "3" "13_1"
21.8668250000001 "1" "13" "3" "13_1"
21.9830000000001 "1" "13" "3" "13_1"
22.0832500000000 "1" "13" "3" "13_1"
22.1951000000000 "1" "13" "3" "13_1"
22.281875 "1" "13" "3" "13_1"
22.3390000000001 "1" "13" "3" "13_1"
22.3981750000000 "2" "13" "3" "13_2"
22.4276000000000 "1" "13" "3" "13_1"
22.543275 "1" "13" "3" "13_1"
22.6640750000000 "1" "13" "3" "13_1"
22.7487250000000 "1" "13" "3" "13_1"
22.8458750000000 "1" "13" "3" "13_1"
22.9202250000001 "1" "13" "3" "13_1"
22.957275 "1" "13" "3" "13_1"
22.9634 "2" "13" "3" "13_2"
23.0385 "1" "13" "3" "13_1"
23.1155750000000 "1" "13" "3" "13_1"
23.1990000000001 "1" "13" "3" "13_1"
23.2803750000000 "1" "13" "3" "13_1"
23.3654250000001 "1" "13" "3" "13_1"
23.4424250000001 "1" "13" "3" "13_1"
23.5162750000001 "1" "13" "3" "13_1"
23.55975 "1" "13" "3" "13_1"
23.6219500000001 "1" "13" "3" "13_1"
23.6826 "1" "13" "3" "13_1"
23.8067 "1" "13" "3" "13_1"
23.862175 "1" "13" "3" "13_1"
23.951225 "1" "13" "3" "13_1"
23.9919250000000 "1" "13" "3" "13_1"
24.123825 "1" "13" "3" "13_1"
24.279575 "1" "13" "3" "13_1"
24.3411 "1" "13" "3" "13_1"
24.4781500000000 "1" "13" "3" "13_1"
24.5911250000000 "1" "13" "3" "13_1"
24.712675 "1" "13" "3" "13_1"
24.923175 "1" "13" "3" "13_1"
25.3578750000000 "1" "13" "3" "13_1"
25.68575 "1" "13" "3" "13_1"
25.881075 "1" "13" "3" "13_1"
26.0622500000001 "1" "13" "3" "13_1"
26.1213250000001 "1" "13" "3" "13_1"
26.3095500000001 "1" "13" "3" "13_1"
26.465825 "2" "13" "3" "13_2"
26.819025 "1" "13" "3" "13_1"
26.971225 "1" "13" "3" "13_1"
27.238475 "1" "13" "3" "13_1"
27.498825 "1" "13" "3" "13_1"
27.9802000000001 "1" "13" "3" "13_1"
28.4787250000001 "1" "13" "3" "13_1"
28.8673250000001 "1" "13" "3" "13_1"
29.1535 "2" "13" "3" "13_2"
30.250725 "1" "13" "3" "13_1"
30.5653 "1" "13" "3" "13_1"
30.96015 "1" "13" "3" "13_1"
31.4462500000001 "1" "13" "3" "13_1"
32.695825 "1" "13" "3" "13_1"
33.4464750000001 "2" "13" "3" "13_2"
33.6015 "1" "13" "3" "13_1"
34.7278 "1" "13" "3" "13_1"
35.5643250000001 "1" "13" "3" "13_1"
35.9514750000001 "1" "13" "3" "13_1"
36.5857000000001 "1" "13" "3" "13_1"
36.669 "1" "13" "3" "13_1"
36.81105 "1" "13" "3" "13_1"
37.136125 "1" "13" "3" "13_1"
37.5383750000001 "1" "13" "3" "13_1"
10.1168500000001 "1" "13" "4" "13_1"
10.1507000000001 "2" "13" "4" "13_2"
10.2046750000002 "1" "13" "4" "13_1"
10.2827750000001 "1" "13" "4" "13_1"
10.3469 "2" "13" "4" "13_2"
10.3578250000000 "2" "13" "4" "13_2"
10.3616500000001 "1" "13" "4" "13_1"
10.9614000000001 "1" "13" "4" "13_1"
11.0842750000002 "2" "13" "4" "13_2"
11.1584500000001 "2" "13" "4" "13_2"
11.2099000000001 "1" "13" "4" "13_1"
11.4786750000001 "1" "13" "4" "13_1"
11.8105000000000 "1" "13" "4" "13_1"
11.9473750000000 "1" "13" "4" "13_1"
11.9943000000001 "2" "13" "4" "13_2"
12.14805 "1" "13" "4" "13_1"
12.2774000000002 "1" "13" "4" "13_1"
12.3710750000000 "1" "13" "4" "13_1"
12.4897500000002 "1" "13" "4" "13_1"
12.6200750000000 "1" "13" "4" "13_1"
12.7199250000001 "1" "13" "4" "13_1"
12.84735 "1" "13" "4" "13_1"
12.9664250000001 "1" "13" "4" "13_1"
13.088125 "1" "13" "4" "13_1"
13.2447000000000 "1" "13" "4" "13_1"
13.3173500000000 "2" "13" "4" "13_2"
13.3838000000001 "1" "13" "4" "13_1"
13.5675250000002 "1" "13" "4" "13_1"
13.7087250000002 "1" "13" "4" "13_1"
13.8418500000000 "1" "13" "4" "13_1"
13.9649750000001 "1" "13" "4" "13_1"
14.1509750000000 "1" "13" "4" "13_1"
14.2110250000001 "2" "13" "4" "13_2"
14.2351000000001 "2" "13" "4" "13_2"
14.2766750000001 "1" "13" "4" "13_1"
14.3938000000001 "1" "13" "4" "13_1"
14.5488000000000 "1" "13" "4" "13_1"
14.6956500000001 "1" "13" "4" "13_1"
14.7944250000000 "2" "13" "4" "13_2"
14.8096000000000 "1" "13" "4" "13_1"
14.9386500000001 "1" "13" "4" "13_1"
15.0050500000000 "1" "13" "4" "13_1"
15.0914500000001 "1" "13" "4" "13_1"
15.1490250000002 "1" "13" "4" "13_1"
15.2139750000001 "1" "13" "4" "13_1"
15.33555 "1" "13" "4" "13_1"
15.4421250000000 "1" "13" "4" "13_1"
15.5705250000001 "1" "13" "4" "13_1"
15.7032250000000 "1" "13" "4" "13_1"
15.8199000000000 "1" "13" "4" "13_1"
15.9706750000000 "1" "13" "4" "13_1"
16.1014750000002 "1" "13" "4" "13_1"
16.2404750000001 "1" "13" "4" "13_1"
16.3694750000000 "1" "13" "4" "13_1"
16.4981000000000 "1" "13" "4" "13_1"
16.6326250000000 "1" "13" "4" "13_1"
16.7263250000001 "1" "13" "4" "13_1"
16.89715 "1" "13" "4" "13_1"
17.0271000000000 "1" "13" "4" "13_1"
17.1709000000001 "1" "13" "4" "13_1"
17.2872000000000 "1" "13" "4" "13_1"
17.4713000000002 "1" "13" "4" "13_1"
17.5775000000001 "1" "13" "4" "13_1"
17.7186000000002 "1" "13" "4" "13_1"
17.9453250000001 "1" "13" "4" "13_1"
18.1010750000000 "1" "13" "4" "13_1"
18.3108000000000 "1" "13" "4" "13_1"
18.4476500000001 "1" "13" "4" "13_1"
18.555875 "1" "13" "4" "13_1"
18.7469000000001 "1" "13" "4" "13_1"
18.8629500000002 "1" "13" "4" "13_1"
18.9404000000002 "1" "13" "4" "13_1"
19.0810000000001 "1" "13" "4" "13_1"
19.1849250000000 "1" "13" "4" "13_1"
19.2682500000001 "1" "13" "4" "13_1"
19.39905 "1" "13" "4" "13_1"
19.5044750000002 "1" "13" "4" "13_1"
19.6155250000002 "1" "13" "4" "13_1"
19.7315250000001 "1" "13" "4" "13_1"
19.8158250000001 "1" "13" "4" "13_1"
19.9566000000000 "1" "13" "4" "13_1"
20.080925 "1" "13" "4" "13_1"
20.1688000000001 "1" "13" "4" "13_1"
20.25675 "1" "13" "4" "13_1"
20.3501750000000 "1" "13" "4" "13_1"
20.4342000000001 "1" "13" "4" "13_1"
20.5193750000001 "1" "13" "4" "13_1"
20.6284000000001 "1" "13" "4" "13_1"
20.7217000000001 "1" "13" "4" "13_1"
20.7999000000000 "1" "13" "4" "13_1"
20.9148250000001 "1" "13" "4" "13_1"
20.9819250000000 "1" "13" "4" "13_1"
21.0784750000000 "1" "13" "4" "13_1"
21.1449750000002 "1" "13" "4" "13_1"
21.2119500000001 "1" "13" "4" "13_1"
21.2783000000002 "1" "13" "4" "13_1"
21.3430500000002 "1" "13" "4" "13_1"
21.433125 "1" "13" "4" "13_1"
21.5181500000001 "1" "13" "4" "13_1"
21.6048000000001 "1" "13" "4" "13_1"
21.6489750000001 "1" "13" "4" "13_1"
21.6979750000000 "1" "13" "4" "13_1"
21.7437750000001 "1" "13" "4" "13_1"
21.8114500000001 "1" "13" "4" "13_1"
21.8765250000001 "1" "13" "4" "13_1"
21.94065 "1" "13" "4" "13_1"
21.9870000000001 "1" "13" "4" "13_1"
22.0544250000000 "1" "13" "4" "13_1"
22.1030250000001 "1" "13" "4" "13_1"
22.1852000000001 "1" "13" "4" "13_1"
22.2811500000000 "1" "13" "4" "13_1"
22.3367000000001 "1" "13" "4" "13_1"
22.4085 "1" "13" "4" "13_1"
22.4598500000000 "1" "13" "4" "13_1"
22.5109750000001 "1" "13" "4" "13_1"
22.5795500000002 "1" "13" "4" "13_1"
22.6435750000001 "1" "13" "4" "13_1"
22.685925 "1" "13" "4" "13_1"
22.7566000000002 "1" "13" "4" "13_1"
22.81925 "1" "13" "4" "13_1"
22.9045250000001 "1" "13" "4" "13_1"
22.9819500000001 "1" "13" "4" "13_1"
23.1456250000001 "1" "13" "4" "13_1"
23.2431000000001 "1" "13" "4" "13_1"
23.3549250000001 "1" "13" "4" "13_1"
23.4366750000002 "1" "13" "4" "13_1"
23.4876500000000 "1" "13" "4" "13_1"
23.7021750000001 "1" "13" "4" "13_1"
23.8185250000001 "1" "13" "4" "13_1"
24.0479000000000 "1" "13" "4" "13_1"
24.2389500000002 "1" "13" "4" "13_1"
24.3734000000002 "1" "13" "4" "13_1"
25.0042250000001 "1" "13" "4" "13_1"
25.3090750000001 "1" "13" "4" "13_1"
25.628925 "1" "13" "4" "13_1"
25.8504500000001 "1" "13" "4" "13_1"
26.030475 "1" "13" "4" "13_1"
26.1835500000000 "1" "13" "4" "13_1"
26.5751000000000 "1" "13" "4" "13_1"
26.820825 "1" "13" "4" "13_1"
27.0459500000002 "1" "13" "4" "13_1"
27.2209500000001 "1" "13" "4" "13_1"
27.358575 "1" "13" "4" "13_1"
27.544075 "1" "13" "4" "13_1"
27.60185 "2" "13" "4" "13_2"
27.6196000000000 "1" "13" "4" "13_1"
27.7665000000002 "1" "13" "4" "13_1"
27.8644000000002 "1" "13" "4" "13_1"
28.174225 "1" "13" "4" "13_1"
29.2444000000000 "1" "13" "4" "13_1"
29.4952000000001 "1" "13" "4" "13_1"
29.727975 "1" "13" "4" "13_1"
30.163325 "1" "13" "4" "13_1"
31.0980500000001 "1" "13" "4" "13_1"
31.9457250000000 "1" "13" "4" "13_1"
33.139725 "2" "13" "4" "13_2"
33.318125 "1" "13" "4" "13_1"
35.0557750000000 "1" "13" "4" "13_1"
36.860625 "1" "13" "4" "13_1"
36.8695 "1" "13" "4" "13_1"
36.874 "1" "13" "4" "13_1"
36.8790250000002 "1" "13" "4" "13_1"
36.8887500000000 "2" "13" "4" "13_2"
36.8938000000001 "1" "13" "4" "13_1"
36.8993250000001 "2" "13" "4" "13_2"
36.906475 "1" "13" "4" "13_1"
36.9155000000001 "1" "13" "4" "13_1"
36.9829 "1" "13" "4" "13_1"
37.1143500000001 "1" "13" "4" "13_1"
37.2218 "1" "13" "4" "13_1"
37.309225 "1" "13" "4" "13_1"
37.4585500000001 "1" "13" "4" "13_1"
37.4700250000001 "2" "13" "4" "13_2"
37.5976250000001 "1" "13" "4" "13_1"
37.7657750000001 "1" "13" "4" "13_1"
2.51317500000005 "1" "13" "5" "13_1"
10.0866000000001 "2" "13" "5" "13_2"
10.1790249999999 "1" "13" "5" "13_1"
10.3299750000001 "1" "13" "5" "13_1"
10.4387500000000 "1" "13" "5" "13_1"
10.4649500000000 "2" "13" "5" "13_2"
10.6387500000000 "2" "13" "5" "13_2"
10.8622500000001 "2" "13" "5" "13_2"
10.9459750000001 "1" "13" "5" "13_1"
10.9658999999999 "2" "13" "5" "13_2"
11.1433000000000 "1" "13" "5" "13_1"
11.2557250000000 "1" "13" "5" "13_1"
11.3948499999999 "1" "13" "5" "13_1"
11.5659250000001 "2" "13" "5" "13_2"
11.5734250000000 "1" "13" "5" "13_1"
11.6785749999999 "1" "13" "5" "13_1"
11.8146500000000 "1" "13" "5" "13_1"
12.0411750000001 "1" "13" "5" "13_1"
12.1934500000000 "1" "13" "5" "13_1"
12.2789250000001 "2" "13" "5" "13_2"
12.3196499999999 "1" "13" "5" "13_1"
12.4579249999999 "1" "13" "5" "13_1"
12.629275 "1" "13" "5" "13_1"
12.7967000000001 "1" "13" "5" "13_1"
12.8848499999999 "1" "13" "5" "13_1"
12.8862250000000 "2" "13" "5" "13_2"
13.0006500000000 "1" "13" "5" "13_1"
13.0995499999999 "1" "13" "5" "13_1"
13.2163750000000 "1" "13" "5" "13_1"
13.3213000000001 "2" "13" "5" "13_2"
13.3811000000001 "1" "13" "5" "13_1"
13.5499000000000 "1" "13" "5" "13_1"
13.672775 "1" "13" "5" "13_1"
13.7876249999999 "2" "13" "5" "13_2"
13.8025500000001 "1" "13" "5" "13_1"
13.947275 "1" "13" "5" "13_1"
14.0437999999999 "1" "13" "5" "13_1"
14.1167499999999 "1" "13" "5" "13_1"
14.2548250000000 "1" "13" "5" "13_1"
14.3568500000001 "1" "13" "5" "13_1"
14.4545499999999 "1" "13" "5" "13_1"
14.5411500000000 "1" "13" "5" "13_1"
14.6491249999999 "1" "13" "5" "13_1"
14.7554749999999 "1" "13" "5" "13_1"
14.8981000000001 "1" "13" "5" "13_1"
15.0251250000001 "1" "13" "5" "13_1"
15.1550250000000 "1" "13" "5" "13_1"
15.2717749999999 "1" "13" "5" "13_1"
15.3891500000000 "1" "13" "5" "13_1"
15.4827250000001 "1" "13" "5" "13_1"
15.594875 "1" "13" "5" "13_1"
15.7416499999999 "2" "13" "5" "13_2"
15.8509250000000 "1" "13" "5" "13_1"
15.9812999999999 "1" "13" "5" "13_1"
16.0013250000000 "2" "13" "5" "13_2"
16.0963250000000 "1" "13" "5" "13_1"
16.2186750000001 "2" "13" "5" "13_2"
16.248425 "1" "13" "5" "13_1"
16.38995 "1" "13" "5" "13_1"
